"time","FLOW","TEMP","SALT","TRC_tr1","TRC_age","NCS_ss1","NCS_ss2","OXY_oxy","CAR_dic","CAR_pH","CAR_ch4","CAR_ch4_bub","SIL_rsi","NIT_amm","NIT_nit","PHS_frp","PHS_frp_ads","OGM_doc","OGM_poc","OGM_don","OGM_pon","OGM_dop","OGM_pop","OGM_docr","OGM_donr","OGM_dopr","OGM_cpom","PHY_cyano","PHY_cyano_IN","PHY_cyano_IP","PHY_green","PHY_green_IN","PHY_green_IP","PHY_diatom","PHY_diatom_IN","PHY_diatom_IP","BIV_filtfrac"
2020-08-30,0.0084,20.035,0,1,0,1,1,267.0278,62.8392,6.7,0.0087,0,120.9013,0.3511,1.7957,0.1825,0.0365,6.3836,9.2562,2.2298,4.4597,0.0335,0.7824,86.1782,20.0685,0.3018,9.2562,0,0,0,0,0,0,0,0,0,0
2020-08-31,0.019,18.9281,0,1,0,1,1,273.0408,62.8392,6.7,0.0072,0,120.9013,0.3819,1.6165,0.1849,0.037,7.0312,10.1952,2.098,4.196,0.0341,0.7945,94.9209,18.8822,0.3065,10.1952,0,0,0,0,0,0,0,0,0,0
2020-09-01,0.019,19.1184,0,1,0,1,1,271.9898,62.8392,6.7,0.0058,0,120.9013,0.4127,1.4373,0.1872,0.0374,7.6788,11.1342,1.9662,3.9324,0.0346,0.8067,103.6636,17.6959,0.3112,11.1342,0,0,0,0,0,0,0,0,0,0
2020-09-02,0.016,20.3491,0,1,0,1,1,265.3645,62.8392,6.7,0.0043,0,120.9013,0.4435,1.2581,0.1895,0.0379,8.3264,12.0733,1.8344,3.6688,0.0351,0.8189,112.4063,16.5096,0.3159,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-03,0.013,21.5797,0,1,0,1,1,259.0207,63.1321,6.7,0.0052,0,120.9013,0.4733,1.3263,0.1895,0.0379,8.3264,12.0733,1.7965,3.5929,0.0345,0.8059,112.4063,16.1681,0.3108,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-04,0.0102,20.9829,0,1,0,1,1,262.063,63.4251,6.7,0.006,0,120.9013,0.5032,1.3945,0.1895,0.0379,8.3264,12.0733,1.7585,3.5171,0.034,0.7928,112.4063,15.8267,0.3058,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-05,0.0075,18.1256,0,1,0,1,1,277.5532,63.7181,6.7,0.0069,0,120.9013,0.533,1.4628,0.1895,0.0379,8.3264,12.0733,1.7206,3.4412,0.0334,0.7798,112.4063,15.4853,0.3008,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-06,0.0064,17.0071,0,1,0,1,1,284.0692,64.011,6.7,0.0077,0,120.9013,0.5629,1.531,0.1895,0.0379,8.3264,12.0733,1.6827,3.3653,0.0329,0.7667,112.4063,15.1439,0.2957,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-07,0.006,17.4396,0,1,0,1,1,281.5176,64.304,6.7,0.0086,0,120.9013,0.5927,1.5993,0.1895,0.0379,8.3264,12.0733,1.6447,3.2894,0.0323,0.7537,112.4063,14.8025,0.2907,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-08,0.0059,18.0318,0,1,0,1,1,278.0896,64.5969,6.7,0.0094,0,120.9013,0.6225,1.6675,0.1895,0.0379,8.3264,12.0733,1.6068,3.2136,0.0317,0.7407,112.4063,14.461,0.2857,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-09,0.006,19.4254,0,1,0,1,1,270.3097,64.8899,6.7,0.0103,0,120.9013,0.6524,1.7357,0.1895,0.0379,8.3264,12.0733,1.5688,3.1377,0.0312,0.7276,112.4063,14.1196,0.2807,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-10,0.0076,20.1076,0,1,0,1,1,266.6416,65.1828,6.7,0.0111,0,120.9013,0.6822,1.804,0.1895,0.0379,8.3264,12.0733,1.5309,3.0618,0.0306,0.7146,112.4063,13.7782,0.2756,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-11,0.0065,20.7124,0,1,0,1,1,263.4631,65.4758,6.7,0.012,0,120.9013,0.7121,1.8722,0.1895,0.0379,8.3264,12.0733,1.493,2.9859,0.0301,0.7015,112.4063,13.4368,0.2706,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-12,0.0064,19.4913,0,1,0,1,1,269.9518,65.7688,6.7,0.0128,0,120.9013,0.7419,1.9404,0.1895,0.0379,8.3264,12.0733,1.455,2.9101,0.0295,0.6885,112.4063,13.0954,0.2656,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-13,0.0062,18.8254,0,1,0,1,1,273.611,66.0617,6.7,0.0137,0,120.9013,0.7718,2.0087,0.1895,0.0379,8.3264,12.0733,1.4171,2.8342,0.0289,0.6755,112.4063,12.7539,0.2605,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-14,0.0059,19.4883,0,1,0,1,1,269.9677,66.3547,6.7,0.0146,0,120.9013,0.8016,2.0769,0.1895,0.0379,8.3264,12.0733,1.3792,2.7583,0.0284,0.6624,112.4063,12.4125,0.2555,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-15,0.0051,15.7451,0,1,0,1,1,291.7563,66.6476,6.7,0.0154,0,120.9013,0.8315,2.1452,0.1895,0.0379,8.3264,12.0733,1.3412,2.6825,0.0278,0.6494,112.4063,12.0711,0.2505,12.0733,0,0,0,0,0,0,0,0,0,0
2020-09-16,0.0052,13.3779,0,1,0,1,1,307.221,66.1398,6.7,0.0157,0,120.9013,0.7945,2.0366,0.186,0.0372,8.826,12.7977,1.3208,2.6416,0.0279,0.6514,119.1507,11.8874,0.2512,12.7977,0,0,0,0,0,0,0,0,0,0
2020-09-17,0.0119,15.6146,0,1,0,1,1,292.5726,65.632,6.7,0.016,0,120.9013,0.7576,1.928,0.1825,0.0365,9.3256,13.5221,1.3004,2.6008,0.028,0.6534,125.8951,11.7037,0.252,13.5221,0,0,0,0,0,0,0,0,0,0
2020-09-18,0.0077,16.5469,0,1,0,1,1,286.8301,65.1243,6.7,0.0163,0,120.9013,0.7206,1.8194,0.179,0.0358,9.8251,14.2465,1.28,2.56,0.0281,0.6554,132.6395,11.52,0.2528,14.2465,0,0,0,0,0,0,0,0,0,0
2020-09-19,0.0054,12.6709,0,1,0,1,1,312.1257,64.6165,6.7,0.0165,0,120.9013,0.6837,1.7108,0.1755,0.0351,10.3247,14.9709,1.2596,2.5192,0.0282,0.6574,139.3838,11.3363,0.2536,14.9709,0,0,0,0,0,0,0,0,0,0
2020-09-20,0.0049,10.4159,0,1,0,1,1,328.738,64.1087,6.7,0.0168,0,120.9013,0.6467,1.6022,0.172,0.0344,10.8243,15.6953,1.2392,2.4784,0.0283,0.6594,146.1282,11.1526,0.2543,15.6953,0,0,0,0,0,0,0,0,0,0
2020-09-21,0.0046,10.6492,0,1,0,1,1,326.948,63.6009,6.7,0.0171,0,120.9013,0.6098,1.4935,0.1685,0.0337,11.3239,16.4197,1.2188,2.4375,0.0283,0.6614,152.8726,10.969,0.2551,16.4197,0,0,0,0,0,0,0,0,0,0
2020-09-22,0.0047,11.1032,0,1,0,1,1,323.5121,63.0931,6.7,0.0174,0,120.9013,0.5728,1.3849,0.165,0.033,11.8235,17.144,1.1984,2.3967,0.0284,0.6634,159.617,10.7853,0.2559,17.144,0,0,0,0,0,0,0,0,0,0
2020-09-23,0.0046,13.5469,0,1,0,1,1,306.0691,62.5853,6.7,0.0177,0,120.9013,0.5358,1.2763,0.1615,0.0323,12.3231,17.8684,1.178,2.3559,0.0285,0.6654,166.3614,10.6016,0.2567,17.8684,0,0,0,0,0,0,0,0,0,0
2020-09-24,0.0046,14.5882,0,1,0,1,1,299.1362,62.0775,6.7,0.018,0,120.9013,0.4989,1.1677,0.1579,0.0316,12.8226,18.5928,1.1575,2.3151,0.0286,0.6674,173.1057,10.4179,0.2574,18.5928,0,0,0,0,0,0,0,0,0,0
2020-09-25,0.0118,14.3274,0,1,0,1,1,300.8462,61.5697,6.7,0.0182,0,120.9013,0.4619,1.0591,0.1544,0.0309,13.3222,19.3172,1.1371,2.2743,0.0287,0.6694,179.8501,10.2342,0.2582,19.3172,0,0,0,0,0,0,0,0,0,0
2020-09-26,0.0075,15.3275,0,1,0,1,1,294.3824,61.0619,6.7,0.0185,0,120.9013,0.425,0.9505,0.1509,0.0302,13.8218,20.0416,1.1167,2.2334,0.0288,0.6714,186.5945,10.0505,0.259,20.0416,0,0,0,0,0,0,0,0,0,0
2020-09-27,0.0057,15.9042,0,1,0,1,1,290.767,60.5541,6.7,0.0188,0,120.9013,0.388,0.8419,0.1474,0.0295,14.3214,20.766,1.0963,2.1926,0.0289,0.6734,193.3389,9.8668,0.2598,20.766,0,0,0,0,0,0,0,0,0,0
2020-09-28,0.0059,16.8225,0,1,0,1,1,285.1709,60.0463,6.7,0.0191,0,120.9013,0.3511,0.7333,0.1439,0.0288,14.821,21.4904,1.0759,2.1518,0.0289,0.6754,200.0833,9.6831,0.2605,21.4904,0,0,0,0,0,0,0,0,0,0
2020-09-29,0.0128,16.3321,0,1,0,1,1,288.1352,59.5385,6.7,0.0194,0,120.9013,0.3141,0.6247,0.1404,0.0281,15.3206,22.2148,1.0555,2.111,0.029,0.6774,206.8276,9.4994,0.2613,22.2148,0,0,0,0,0,0,0,0,0,0
2020-09-30,0.0099,13.5208,0,1,0,1,1,306.2461,59.0308,6.7,0.0197,0,120.9013,0.2772,0.5161,0.1369,0.0274,15.8201,22.9392,1.0351,2.0702,0.0291,0.6794,213.572,9.3157,0.2621,22.9392,0,0,0,0,0,0,0,0,0,0
2020-10-01,0.0059,14.1223,0,1,0,1,1,302.2032,58.9305,6.7,0.0196,0,120.9013,0.2859,0.4898,0.1397,0.0279,15.1628,21.9861,0.9931,1.9861,0.0285,0.6654,204.6978,8.9376,0.2566,21.9861,0,0,0,0,0,0,0,0,0,0
2020-10-02,0.0047,12.2045,0,1,0,1,1,315.4385,58.8303,6.7,0.0196,0,120.9013,0.2947,0.4635,0.1424,0.0285,14.5055,21.0329,0.951,1.9021,0.0279,0.6513,195.8237,8.5594,0.2512,21.0329,0,0,0,0,0,0,0,0,0,0
2020-10-03,0.0043,10.7356,0,1,0,1,1,326.2888,58.7301,6.7,0.0195,0,120.9013,0.3034,0.4372,0.1452,0.029,13.8481,20.0798,0.909,1.818,0.0273,0.6372,186.9495,8.1812,0.2458,20.0798,0,0,0,0,0,0,0,0,0,0
2020-10-04,0.0042,11.4052,0,1,0,1,1,321.2621,58.6299,6.7,0.0195,0,120.9013,0.3122,0.4109,0.148,0.0296,13.1908,19.1266,0.867,1.734,0.0267,0.6232,178.0753,7.803,0.2404,19.1266,0,0,0,0,0,0,0,0,0,0
2020-10-05,0.0042,11.7243,0,1,0,1,1,318.9147,58.5296,6.7,0.0194,0,120.9013,0.3209,0.3846,0.1507,0.0301,12.5334,18.1735,0.825,1.65,0.0261,0.6091,169.2011,7.4248,0.2349,18.1735,0,0,0,0,0,0,0,0,0,0
2020-10-06,0.0041,12.0409,0,1,0,1,1,316.6148,58.4294,6.7,0.0193,0,120.9013,0.3297,0.3582,0.1535,0.0307,11.8761,17.2203,0.783,1.5659,0.0255,0.595,160.3269,7.0467,0.2295,17.2203,0,0,0,0,0,0,0,0,0,0
2020-10-07,0.0042,15.1453,0,1,0,1,1,295.5413,58.3292,6.7,0.0193,0,120.9013,0.3384,0.3319,0.1563,0.0313,11.2187,16.2671,0.7409,1.4819,0.0249,0.5809,151.4527,6.6685,0.2241,16.2671,0,0,0,0,0,0,0,0,0,0
2020-10-08,0.004,15.4725,0,1,0,1,1,293.4658,58.229,6.7,0.0192,0,120.9013,0.3472,0.3056,0.1591,0.0318,10.5614,15.314,0.6989,1.3978,0.0243,0.5669,142.5786,6.2903,0.2186,15.314,0,0,0,0,0,0,0,0,0,0
2020-10-09,0.0036,13.0549,0,1,0,1,1,309.4448,58.1288,6.7,0.0192,0,120.9013,0.3559,0.2793,0.1618,0.0324,9.904,14.3608,0.6569,1.3138,0.0237,0.5528,133.7044,5.9121,0.2132,14.3608,0,0,0,0,0,0,0,0,0,0
2020-10-10,0.0048,14.4372,0,1,0,1,1,300.1243,58.0285,6.7,0.0191,0,120.9013,0.3647,0.253,0.1646,0.0329,9.2467,13.4077,0.6149,1.2298,0.0231,0.5387,124.8302,5.5339,0.2078,13.4077,0,0,0,0,0,0,0,0,0,0
2020-10-11,0.0105,15.3215,0,1,0,1,1,294.4207,57.9283,6.7,0.0191,0,120.9013,0.3734,0.2267,0.1674,0.0335,8.5893,12.4545,0.5729,1.1457,0.0225,0.5246,115.956,5.1558,0.2024,12.4545,0,0,0,0,0,0,0,0,0,0
2020-10-12,0.0081,15.6257,0,1,0,1,1,292.5027,57.8281,6.7,0.019,0,120.9013,0.3822,0.2003,0.1701,0.034,7.932,11.5014,0.5308,1.0617,0.0219,0.5106,107.0818,4.7776,0.1969,11.5014,0,0,0,0,0,0,0,0,0,0
2020-10-13,0.0062,14.9562,0,1,0,1,1,296.7527,57.7279,6.7,0.019,0,120.9013,0.3909,0.174,0.1729,0.0346,7.2746,10.5482,0.4888,0.9776,0.0213,0.4965,98.2076,4.3994,0.1915,10.5482,0,0,0,0,0,0,0,0,0,0
2020-10-14,0.0051,13.1811,0,1,0,1,1,308.5723,57.6276,6.7,0.0189,0,120.9013,0.3997,0.1477,0.1757,0.0351,6.6173,9.5951,0.4468,0.8936,0.0207,0.4824,89.3335,4.0212,0.1861,9.5951,0,0,0,0,0,0,0,0,0,0
2020-10-15,0.0048,14.0493,0,1,0,1,1,302.689,57.5274,6.7,0.0189,0,120.9013,0.4084,0.1214,0.1784,0.0357,5.9599,8.6419,0.4048,0.8096,0.0201,0.4683,80.4593,3.643,0.1806,8.6419,0,0,0,0,0,0,0,0,0,0
2020-10-16,0.0046,12.4243,0,1,0,1,1,313.8698,57.4272,6.7,0.0188,0,120.9013,0.4172,0.0951,0.1812,0.0362,5.3026,7.6888,0.3628,0.7255,0.0195,0.4543,71.5851,3.2649,0.1752,7.6888,0,0,0,0,0,0,0,0,0,0
2020-10-17,0.0042,9.1865,0,1,0,1,1,338.4657,57.327,6.7,0.0187,0,120.9013,0.426,0.0688,0.184,0.0368,4.6453,6.7356,0.3207,0.6415,0.0189,0.4402,62.7109,2.8867,0.1698,6.7356,0,0,0,0,0,0,0,0,0,0
2020-10-18,0.0042,9.5298,0,1,0,1,1,335.6988,57.2268,6.7,0.0187,0,120.9013,0.4347,0.0424,0.1868,0.0374,3.9879,5.7825,0.2787,0.5574,0.0183,0.4261,53.8367,2.5085,0.1644,5.7825,0,0,0,0,0,0,0,0,0,0
2020-10-19,0.0043,11.3823,0,1,0,1,1,321.4319,57.1265,6.7,0.0186,0,120.9013,0.4435,0.0161,0.1895,0.0379,3.3306,4.8293,0.2367,0.4734,0.0177,0.412,44.9625,2.1303,0.1589,4.8293,0,0,0,0,0,0,0,0,0,0
2020-10-20,0.0044,13.4481,0,1,0,1,1,306.7414,59.9829,6.7,0.0193,0,120.9013,0.4633,0.0219,0.185,0.037,3.0927,4.4844,0.2779,0.5557,0.0184,0.4304,41.7509,2.5007,0.166,4.4844,0,0,0,0,0,0,0,0,0,0
2020-10-21,0.0044,15.177,0,1,0,1,1,295.3393,62.8392,6.7,0.0199,0,120.9013,0.4831,0.0276,0.1805,0.0361,2.8548,4.1394,0.319,0.638,0.0192,0.4487,38.5393,2.8711,0.1731,4.1394,0,0,0,0,0,0,0,0,0,0
2020-10-22,0.0044,16.0753,0,1,0,1,1,289.7093,65.6955,6.7,0.0206,0,120.9013,0.5029,0.0334,0.176,0.0352,2.6169,3.7945,0.3602,0.7203,0.02,0.4671,35.3277,3.2414,0.1801,3.7945,0,0,0,0,0,0,0,0,0,0
2020-10-23,0.0043,16.3881,0,1,0,1,1,287.7936,68.5518,6.7,0.0212,0,120.9013,0.5226,0.0392,0.1715,0.0343,2.379,3.4495,0.4013,0.8026,0.0208,0.4854,32.1161,3.6118,0.1872,3.4495,0,0,0,0,0,0,0,0,0,0
2020-10-24,0.0044,16.7091,0,1,0,1,1,285.8517,71.4082,6.7,0.0219,0,120.9013,0.5424,0.0449,0.167,0.0334,2.1411,3.1046,0.4425,0.8849,0.0216,0.5037,28.9045,3.9822,0.1943,3.1046,0,0,0,0,0,0,0,0,0,0
2020-10-25,0.0088,13.2764,0,1,0,1,1,307.9171,74.2645,6.7,0.0225,0,120.9013,0.5622,0.0507,0.1625,0.0325,1.9032,2.7596,0.4836,0.9672,0.0224,0.5221,25.6929,4.3525,0.2014,2.7596,0,0,0,0,0,0,0,0,0,0
2020-10-26,0.0054,13.2406,0,1,0,1,1,308.1627,77.1208,6.7,0.0231,0,120.9013,0.582,0.0565,0.1579,0.0316,1.6653,2.4147,0.5248,1.0495,0.0232,0.5404,22.4813,4.7229,0.2084,2.4147,0,0,0,0,0,0,0,0,0,0
2020-10-27,0.0051,14.5874,0,1,0,1,1,299.1416,79.9771,6.7,0.0238,0,120.9013,0.6018,0.0622,0.1534,0.0307,1.4274,2.0697,0.5659,1.1318,0.0239,0.5587,19.2697,5.0933,0.2155,2.0697,0,0,0,0,0,0,0,0,0,0
2020-10-28,0.0048,15.004,0,1,0,1,1,296.4461,82.8335,6.7,0.0244,0,120.9013,0.6216,0.068,0.1489,0.0298,1.1895,1.7248,0.6071,1.2141,0.0247,0.5771,16.058,5.4637,0.2226,1.7248,0,0,0,0,0,0,0,0,0,0
2020-10-29,0.0386,16.0625,0,1,0,1,1,289.7882,85.6898,6.7,0.0251,0,120.9013,0.6414,0.0737,0.1444,0.0289,0.9516,1.3798,0.6482,1.2965,0.0255,0.5954,12.8464,5.834,0.2297,1.3798,0,0,0,0,0,0,0,0,0,0
2020-10-30,0.018,13.215,0,1,0,1,1,308.339,88.5461,6.7,0.0257,0,120.9013,0.6612,0.0795,0.1399,0.028,0.7137,1.0349,0.6894,1.3788,0.0263,0.6137,9.6348,6.2044,0.2367,1.0349,0,0,0,0,0,0,0,0,0,0
2020-10-31,0.0115,9.8708,0,1,0,1,1,332.9895,91.4025,6.7,0.0263,0,120.9013,0.681,0.0853,0.1354,0.0271,0.4758,0.6899,0.7305,1.4611,0.0271,0.6321,6.4232,6.5748,0.2438,0.6899,0,0,0,0,0,0,0,0,0,0
2020-11-01,0.0148,10.6963,0,1,0,1,1,326.5887,94.2588,6.7,0.027,0,120.9013,0.7008,0.091,0.1309,0.0262,0.2379,0.345,0.7717,1.5434,0.0279,0.6504,3.2116,6.9452,0.2509,0.345,0,0,0,0,0,0,0,0,0,0
2020-11-02,0.0135,7.1093,0,1,0,1,1,356.0889,97.1151,6.7,0.0276,0,120.9013,0.7206,0.0968,0.1264,0.0253,0,0,0.8128,1.6257,0.0287,0.6687,0,7.3155,0.2579,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,0.0113,8.1683,0,1,0,1,1,346.9095,90.3143,6.7,0.0281,0,120.9013,0.681,0.0853,0.1309,0.0262,2.26,3.277,0.7312,1.4624,0.0261,0.61,30.5103,6.5809,0.2353,3.277,0,0,0,0,0,0,0,0,0,0
2020-11-04,0.0098,9.5614,0,1,0,1,1,335.4465,83.5136,6.7,0.0286,0,120.9013,0.6414,0.0737,0.1354,0.0271,4.52,6.5541,0.6496,1.2992,0.0236,0.5513,61.0206,5.8463,0.2127,6.5541,0,0,0,0,0,0,0,0,0,0
2020-11-05,0.0088,10.0857,0,1,0,1,1,331.3019,76.7128,6.7,0.0291,0,120.9013,0.6018,0.0622,0.1399,0.028,6.7801,9.8311,0.568,1.1359,0.0211,0.4926,91.5309,5.1117,0.19,9.8311,0,0,0,0,0,0,0,0,0,0
2020-11-06,0.0078,10.902,0,1,0,1,1,325.0271,69.912,6.7,0.0296,0,120.9013,0.5622,0.0507,0.1444,0.0289,9.0401,13.1081,0.4863,0.9727,0.0186,0.434,122.0412,4.377,0.1674,13.1081,0,0,0,0,0,0,0,0,0,0
2020-11-07,0.0069,11.7925,0,1,0,1,1,318.4167,63.1112,6.7,0.03,0,120.9013,0.5226,0.0392,0.1489,0.0298,11.3001,16.3852,0.4047,0.8094,0.0161,0.3753,152.5514,3.6424,0.1447,16.3852,0,0,0,0,0,0,0,0,0,0
2020-11-08,0.0063,12.9996,0,1,0,1,1,309.8285,56.3104,6.7,0.0305,0,120.9013,0.4831,0.0276,0.1534,0.0307,13.5601,19.6622,0.3231,0.6462,0.0136,0.3166,183.0617,2.9078,0.1221,19.6622,0,0,0,0,0,0,0,0,0,0
2020-11-09,0.0061,13.9173,0,1,0,1,1,303.5705,49.5097,6.7,0.031,0,120.9013,0.4435,0.0161,0.1579,0.0316,15.8201,22.9392,0.2415,0.4829,0.0111,0.2579,213.572,2.1732,0.0995,22.9392,0,0,0,0,0,0,0,0,0,0
2020-11-10,0.0063,15.3551,0,1,0,1,1,294.2075,49.2613,6.7,0.0308,0,120.9013,0.4627,0.0442,0.1552,0.031,15.4943,22.4668,0.2743,0.5485,0.0112,0.2613,209.1735,2.4684,0.1008,22.4668,0,0,0,0,0,0,0,0,0,0
2020-11-11,0.0563,15.492,0,1,0,1,1,293.343,49.0129,6.7,0.0306,0,120.9013,0.482,0.0722,0.1524,0.0305,15.1685,21.9944,0.3071,0.6141,0.0113,0.2647,204.775,2.7637,0.1021,21.9944,0,0,0,0,0,0,0,0,0,0
2020-11-12,0.1261,14.9765,0,1,0,1,1,296.6228,48.7645,6.7,0.0304,0,120.9013,0.5013,0.1003,0.1497,0.0299,14.8427,21.5219,0.3399,0.6798,0.0115,0.2681,200.3765,3.0589,0.1034,21.5219,0,0,0,0,0,0,0,0,0,0
2020-11-13,0.1017,14.0824,0,1,0,1,1,302.4684,48.5162,6.7,0.0301,0,120.9013,0.5206,0.1283,0.147,0.0294,14.5169,21.0495,0.3727,0.7454,0.0116,0.2714,195.978,3.3542,0.1047,21.0495,0,0,0,0,0,0,0,0,0,0
2020-11-14,0.0921,12.8826,0,1,0,1,1,310.6427,48.2678,6.7,0.0299,0,120.9013,0.5399,0.1564,0.1442,0.0288,14.1911,20.5771,0.4055,0.811,0.0118,0.2748,191.5795,3.6494,0.106,20.5771,0,0,0,0,0,0,0,0,0,0
2020-11-15,0.0888,12.963,0,1,0,1,1,310.0826,48.0194,6.7,0.0297,0,120.9013,0.5591,0.1844,0.1415,0.0283,13.8653,20.1046,0.4383,0.8766,0.0119,0.2782,187.181,3.9446,0.1073,20.1046,0,0,0,0,0,0,0,0,0,0
2020-11-16,0.0862,11.0451,0,1,0,1,1,323.9484,47.771,6.7,0.0295,0,120.9013,0.5784,0.2125,0.1387,0.0277,13.5394,19.6322,0.4711,0.9422,0.0121,0.2816,182.7825,4.2399,0.1086,19.6322,0,0,0,0,0,0,0,0,0,0
2020-11-17,0.0857,10.1147,0,1,0,1,1,331.0757,47.5227,6.7,0.0293,0,120.9013,0.5977,0.2405,0.136,0.0272,13.2136,19.1598,0.5039,1.0078,0.0122,0.285,178.384,4.5351,0.1099,19.1598,0,0,0,0,0,0,0,0,0,0
2020-11-18,0.0842,9.1584,0,1,0,1,1,338.6932,47.2743,6.7,0.0291,0,120.9013,0.617,0.2686,0.1332,0.0266,12.8878,18.6873,0.5367,1.0734,0.0124,0.2884,173.9854,4.8304,0.1113,18.6873,0,0,0,0,0,0,0,0,0,0
2020-11-19,0.0795,9.1048,0,1,0,1,1,339.1297,47.0259,6.7,0.0289,0,120.9013,0.6363,0.2966,0.1305,0.0261,12.562,18.2149,0.5695,1.139,0.0125,0.2918,169.5869,5.1256,0.1126,18.2149,0,0,0,0,0,0,0,0,0,0
2020-11-20,0.0728,9.5927,0,1,0,1,1,335.1961,46.7775,6.7,0.0287,0,120.9013,0.6555,0.3247,0.1277,0.0255,12.2362,17.7425,0.6023,1.2046,0.0127,0.2952,165.1884,5.4209,0.1139,17.7425,0,0,0,0,0,0,0,0,0,0
2020-11-21,0.0643,10.4015,0,1,0,1,1,328.8497,46.5291,6.7,0.0284,0,120.9013,0.6748,0.3527,0.125,0.025,11.9104,17.27,0.6351,1.2703,0.0128,0.2986,160.7899,5.7161,0.1152,17.27,0,0,0,0,0,0,0,0,0,0
2020-11-22,0.053,10.7438,0,1,0,1,1,326.227,46.2808,6.7,0.0282,0,120.9013,0.6941,0.3808,0.1222,0.0244,11.5845,16.7976,0.6679,1.3359,0.0129,0.302,156.3914,6.0114,0.1165,16.7976,0,0,0,0,0,0,0,0,0,0
2020-11-23,0.0456,9.4353,0,1,0,1,1,336.4563,46.0324,6.7,0.028,0,120.9013,0.7134,0.4088,0.1195,0.0239,11.2587,16.3252,0.7007,1.4015,0.0131,0.3054,151.9929,6.3066,0.1178,16.3252,0,0,0,0,0,0,0,0,0,0
2020-11-24,0.0379,8.5429,0,1,0,1,1,343.7606,45.784,6.7,0.0278,0,120.9013,0.7327,0.4369,0.1167,0.0233,10.9329,15.8527,0.7335,1.4671,0.0132,0.3088,147.5944,6.6019,0.1191,15.8527,0,0,0,0,0,0,0,0,0,0
2020-11-25,0.0319,8.9852,0,1,0,1,1,340.1061,45.5356,6.7,0.0276,0,120.9013,0.752,0.4649,0.114,0.0228,10.6071,15.3803,0.7663,1.5327,0.0134,0.3122,143.1959,6.8971,0.1204,15.3803,0,0,0,0,0,0,0,0,0,0
2020-11-26,0.0291,10.443,0,1,0,1,1,328.5292,45.2873,6.7,0.0274,0,120.9013,0.7712,0.493,0.1112,0.0222,10.2813,14.9079,0.7992,1.5983,0.0135,0.3156,138.7974,7.1924,0.1217,14.9079,0,0,0,0,0,0,0,0,0,0
2020-11-27,0.0267,9.9473,0,1,0,1,1,332.3874,45.0389,6.7,0.0272,0,120.9013,0.7905,0.521,0.1085,0.0217,9.9555,14.4354,0.832,1.6639,0.0137,0.319,134.3989,7.4876,0.123,14.4354,0,0,0,0,0,0,0,0,0,0
2020-11-28,0.0247,9.1904,0,1,0,1,1,338.4335,44.7905,6.7,0.027,0,120.9013,0.8098,0.5491,0.1058,0.0212,9.6297,13.963,0.8648,1.7295,0.0138,0.3224,130.0004,7.7829,0.1244,13.963,0,0,0,0,0,0,0,0,0,0
2020-11-29,0.023,8.456,0,1,0,1,1,344.4864,44.5421,6.7,0.0267,0,120.9013,0.8291,0.5771,0.103,0.0206,9.3038,13.4906,0.8976,1.7951,0.014,0.3258,125.6019,8.0781,0.1257,13.4906,0,0,0,0,0,0,0,0,0,0
2020-11-30,0.0488,9.2907,0,1,0,1,1,337.6212,44.2938,6.7,0.0265,0,120.9013,0.8484,0.6052,0.1003,0.0201,8.978,13.0181,0.9304,1.8607,0.0141,0.3292,121.2033,8.3734,0.127,13.0181,0,0,0,0,0,0,0,0,0,0
2020-12-01,0.0424,6.9076,0,1,0,1,1,357.8854,44.0454,6.7,0.0263,0,120.9013,0.8676,0.6332,0.0975,0.0195,8.6522,12.5457,0.9632,1.9264,0.0143,0.3326,116.8048,8.6686,0.1283,12.5457,0,0,0,0,0,0,0,0,0,0
2020-12-02,0.0353,6.1048,0,1,0,1,1,365.1918,43.797,6.7,0.0261,0,120.9013,0.8869,0.6613,0.0948,0.019,8.3264,12.0733,0.996,1.992,0.0144,0.336,112.4063,8.9638,0.1296,12.0733,0,0,0,0,0,0,0,0,0,0
2020-12-03,0.0309,6.277,0,1,0,1,1,363.6032,43.8192,6.7,0.0259,0,120.9013,0.8805,0.6587,0.0939,0.0188,8.4329,12.2277,0.9961,1.9922,0.0145,0.3375,113.8441,8.965,0.1302,12.2277,0,0,0,0,0,0,0,0,0,0
2020-12-04,0.034,7.7808,0,1,0,1,1,350.2203,43.8413,6.7,0.0257,0,120.9013,0.874,0.656,0.0931,0.0186,8.5394,12.3821,0.9962,1.9925,0.0145,0.339,115.2818,8.9662,0.1307,12.3821,0,0,0,0,0,0,0,0,0,0
